npi	nppes_provider_gender	specialty_description	medicare_prvdr_enroll_status	total_claim_count	total_30_day_fill_count	total_drug_cost	total_day_supply	bene_count	ge65_suppress_flag	total_claim_count_ge65	total_30_day_fill_count_ge65	total_drug_cost_ge65	total_day_supply_ge65	bene_count_ge65_suppress_flag	bene_count_ge65	brand_suppress_flag	brand_claim_count	brand_drug_cost	generic_suppress_flag	generic_claim_count	generic_drug_cost	other_suppress_flag	other_claim_count	other_drug_cost	mapd_suppress_flag	mapd_claim_count	mapd_drug_cost	pdp_suppress_flag	pdp_claim_count	pdp_drug_cost	lis_suppress_flag	lis_claim_count	lis_drug_cost	nonlis_suppress_flag	nonlis_claim_count	nonlis_drug_cost	opioid_claim_count	opioid_drug_cost	opioid_day_supply	opioid_bene_count	opioid_prescriber_rate	la_opioid_claim_count	la_opioid_drug_cost	la_opioid_day_supply	la_opioid_bene_count	la_opioid_prescriber_rate	antibiotic_claim_count	antibiotic_drug_cost	antibiotic_bene_count	antipsych_ge65_suppress_flag	antipsych_claim_count_ge65	antipsych_drug_cost_ge65	antipsych_bene_ge65_suppress_flg	antipsych_bene_count_ge65	average_age_of_beneficiaries	beneficiary_female_count	beneficiary_male_count	beneficiary_nondual_count	beneficiary_dual_count	beneficiary_average_risk_score	EXCLYear	REINYear	excl_type	exclusion_flag	country	state	nppes_credentials	total_30_day_per_claim	drug_cost_per_claim	day_supply_per_claim	female_count	male_count	nondual_count	dual_count
1922111368	M	Physical Medicine	E	278.0	280.3	6831.7	6423.0	100.0	not_suppressed	267.0	269.33333333	6624.54	6198.0	counter suppressed	95.0	not_suppressed	17.0	2061.41	not_suppressed	261.0	4770.29	not_suppressed	0.0	0.0	not_suppressed	41.0	371.94	not_suppressed	237.0	6459.76	not_suppressed	63.0	2519.98	not_suppressed	215.0	4311.72	66.0	632.18	756.0	35.0	23.74	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	62.0	38.0	86.0	14.0	1.0453				0	US	WA	Medical Doctor	1.008273381294964	24.574460431654675	23.10431654676259	not suppressed	not suppressed	not suppressed	not suppressed
1306022868	F	Allergy/Immunology	E	2442.0	3228.4	510497.58	93731.0	298.0	not_suppressed	1315.0	1770.3666667	203442.67	50889.0	not_suppressed	190.0	not_suppressed	442.0	451525.74	not_suppressed	2000.0	58971.84	not_suppressed	0.0	0.0	not_suppressed	826.0	269588.96	not_suppressed	1616.0	240908.62	not_suppressed	1190.0	404994.51	not_suppressed	1252.0	105503.07	296.0	3247.31	8539.0	82.0	12.12	5.0	0.0	0.0	5.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	66.0	251.0	47.0	202.0	96.0	1.3182				0	US	IN	Medical Doctor	1.322031122031122	209.04896805896806	38.38288288288288	not suppressed	not suppressed	not suppressed	not suppressed
1164834339	F	General/Family Practice	E	1055.0	1936.4	47272.26	53517.0	384.0	not_suppressed	925.0	1752.2666667	39932.2	48742.0	not_suppressed	341.0	counter suppressed	164.0	17122.3	not_suppressed	886.0	11739.89	suppressed	5.0	0.0	not_suppressed	837.0	33254.48	not_suppressed	218.0	14017.78	not_suppressed	512.0	26298.85	not_suppressed	543.0	20973.41	37.0	181.48	782.0	30.0	3.51	0.0	0.0	0.0	0.0	0.0	67.0	496.6	63.0	suppressed	5.0	0.0	suppressed	5.0	73.0	247.0	137.0	232.0	152.0	1.6822				0	US	CA	Medical Doctor	1.8354502369668246	44.80782938388626	50.72701421800948	not suppressed	not suppressed	not suppressed	not suppressed
1477505378	M	General/Family Practice	N	35.0	35.0	529.85	749.0	5.0	not_suppressed	35.0	35.0	529.85	749.0	suppressed	5.0	not_suppressed	14.0	367.8	not_suppressed	21.0	162.05	not_suppressed	0.0	0.0	counter suppressed	30.0	5038.525	suppressed	5.0	11189.15	not_suppressed	0.0	0.0	not_suppressed	35.0	529.85	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	12.0	52.77	5.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	AL	Medical Doctor	1.0	15.13857142857143	21.4	suppressed	suppressed	suppressed	suppressed
1447258561	M	Internal Medicine	E	6698.0	7244.1	314102.97	172206.0	523.0	not_suppressed	5929.0	6375.233333300002	268007.87	149705.0	not_suppressed	437.0	not_suppressed	1161.0	182257.78	not_suppressed	5516.0	130876.72	not_suppressed	21.0	968.47	not_suppressed	1375.0	63375.49	not_suppressed	5323.0	250727.48	not_suppressed	5035.0	250022.82	not_suppressed	1663.0	64080.15	274.0	9489.51	3870.0	86.0	4.09	41.0	4695.6	559.0	5.0	14.96	201.0	6086.75	103.0	not suppressed	110.0	8128.27	not suppressed	25.0	76.0	320.0	203.0	253.0	270.0	1.8426				0	US	MA	Medical Doctor	1.0815318005374739	46.89503881755748	25.71006270528516	not suppressed	not suppressed	not suppressed	not suppressed
1164601373	M	Nurse	E	3326.0	5481.3	144057.71	153271.0	408.0	not_suppressed	2321.0	4218.6666667	100230.94	119735.0	not_suppressed	335.0	counter suppressed	464.0	17122.3	not_suppressed	2857.0	52611.77	suppressed	5.0	0.0	not_suppressed	1223.0	51047.87	not_suppressed	2103.0	93009.84	not_suppressed	1391.0	76692.39	not_suppressed	1935.0	67365.32	314.0	9512.66	6477.0	79.0	9.44	44.0	3566.59	1140.0	5.0	14.01	167.0	2244.57	127.0	suppressed	5.0	0.0	suppressed	5.0	72.0	227.0	181.0	322.0	86.0	1.1846				0	US	KS	Nurse	1.6480156343956704	43.31260072158749	46.0826819001804	not suppressed	not suppressed	not suppressed	not suppressed
1912110305	F	Nurse	E	1195.0	1968.9	74897.61	54829.0	226.0	not_suppressed	1045.0	1724.7333333	54218.57	47770.0	not_suppressed	205.0	counter suppressed	283.0	17122.3	not_suppressed	907.0	14028.13	suppressed	5.0	0.0	not_suppressed	703.0	52824.69	not_suppressed	492.0	22072.92	not_suppressed	291.0	36520.59	not_suppressed	904.0	38377.02	14.0	104.16	273.0	11.0	1.17	0.0	0.0	0.0	0.0	0.0	116.0	1727.52	93.0	suppressed	5.0	0.0	suppressed	5.0	71.0	150.0	76.0	188.0	38.0	1.0379				0	US	CO	Nurse	1.6476150627615063	62.675824267782424	45.882008368200836	not suppressed	not suppressed	not suppressed	not suppressed
1811976582	M	Respiratory/Pulmonary	E	622.0	841.9	677757.2	22470.0	43.0	not_suppressed	141.0	247.0	73769.98	6826.0	not_suppressed	21.0	not_suppressed	244.0	641970.5	not_suppressed	378.0	35786.7	not_suppressed	0.0	0.0	not_suppressed	124.0	109286.31	not_suppressed	498.0	568470.89	not_suppressed	443.0	278691.99	not_suppressed	179.0	399065.21	16.0	567.86	455.0	5.0	2.57	0.0	0.0	0.0	0.0	0.0	93.0	12331.81	18.0	not suppressed	0.0	0.0	not suppressed	0.0	60.0	22.0	21.0	21.0	22.0	2.392				0	US	MS	Medical Doctor	1.3535369774919614	1089.6418006430868	36.12540192926045	not suppressed	not suppressed	not suppressed	not suppressed
1669604534	F	Physician Assistant	E	99.0	125.0	1033.18	3443.0	13.0	not_suppressed	37.0	63.0	640.52	1812.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	89.0	8144.09	suppressed	5.0	0.0	suppressed	5.0	5038.525	counter suppressed	94.0	11189.15	not_suppressed	82.0	778.36	not_suppressed	17.0	254.82	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	66.0	73.0	47.0	89.0	40.0	1.5361				0	US	TX	Physican Assistant	1.2626262626262625	10.436161616161616	34.77777777777778	suppressed	suppressed	suppressed	suppressed
1548470354	M	Other/Undefined	E	258.0	290.2	9722.49	6842.0	79.0	not_suppressed	198.0	227.06666667	5504.05	5492.0	not_suppressed	63.0	counter suppressed	32.0	17122.3	not_suppressed	221.0	2818.26	suppressed	5.0	0.0	not_suppressed	20.0	129.13	not_suppressed	238.0	9593.36	not_suppressed	131.0	8126.26	not_suppressed	127.0	1596.23	13.0	149.72	103.0	5.0	5.04	5.0	0.0	0.0	5.0	0.0	30.0	702.41	26.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	39.0	40.0	49.0	30.0	2.8145				0	US	WA	Medical Doctor	1.1248062015503875	37.68406976744186	26.51937984496124	not suppressed	not suppressed	not suppressed	not suppressed
1487750733	M	Internal Medicine	E	4584.0	8375.9	333719.07	243821.0	450.0	not_suppressed	3155.0	6179.233333300002	237624.23	180927.0	not_suppressed	352.0	not_suppressed	753.0	239343.22	not_suppressed	3798.0	93464.75	not_suppressed	33.0	911.1	not_suppressed	1147.0	61603.41	not_suppressed	3437.0	272115.66	not_suppressed	2726.0	199383.84	not_suppressed	1858.0	134335.23	159.0	2495.79	4201.0	47.0	3.47	5.0	0.0	0.0	5.0	0.0	41.0	352.86	32.0	suppressed	5.0	0.0	suppressed	5.0	71.0	278.0	172.0	241.0	209.0	1.3709				0	US	CT	Medical Doctor	1.8272033158813263	72.80084424083769	53.18957242582897	not suppressed	not suppressed	not suppressed	not suppressed
1578568408	M	Obstetrics & Gynecology	E	284.0	493.8	40880.22	13466.0	72.0	not_suppressed	234.0	403.43333333	36122.11	11192.0	not_suppressed	60.0	not_suppressed	79.0	28570.62	not_suppressed	205.0	12309.6	not_suppressed	0.0	0.0	not_suppressed	107.0	13736.63	not_suppressed	177.0	27143.59	not_suppressed	68.0	7897.82	not_suppressed	216.0	32982.4	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	11.0	143.65	5.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	72.0	0.0	59.0	13.0	1.0532				0	US	TX	Medical Doctor	1.7387323943661972	143.94443661971832	47.41549295774648	not suppressed	not suppressed	not suppressed	not suppressed
1902009152	F	Internal Medicine	E	724.0	806.0	56474.05	18940.0	175.0	not_suppressed	515.0	560.93333333	43288.44	13213.0	not_suppressed	126.0	counter suppressed	230.0	17122.3	not_suppressed	489.0	6915.03	suppressed	5.0	0.0	not_suppressed	422.0	27930.73	not_suppressed	302.0	28543.32	not_suppressed	354.0	28477.66	not_suppressed	370.0	27996.39	18.0	120.17	84.0	16.0	2.49	0.0	0.0	0.0	0.0	0.0	85.0	2517.2	78.0	suppressed	5.0	0.0	suppressed	5.0	70.0	109.0	66.0	104.0	71.0	2.9681				0	US	OH	Medical Doctor	1.1132596685082874	78.00283149171271	26.16022099447514	not suppressed	not suppressed	not suppressed	not suppressed
1184649691	M	Internal Medicine	E	10313.0	18857.7	675267.83	550840.0	545.0	not_suppressed	8905.0	16656.8	599925.21	487147.0	not_suppressed	459.0	not_suppressed	1795.0	485921.7	not_suppressed	8442.0	186714.29	not_suppressed	76.0	2631.84	not_suppressed	2965.0	255959.83	not_suppressed	7348.0	419308.0	not_suppressed	3571.0	202348.33	not_suppressed	6742.0	472919.5	225.0	1863.77	6246.0	74.0	2.18	0.0	0.0	0.0	0.0	0.0	291.0	3961.52	158.0	not suppressed	25.0	664.63	suppressed	5.0	71.0	398.0	147.0	412.0	133.0	1.214				0	US	TX	Medical Doctor	1.8285367982158443	65.4773421894696	53.41219819645108	not suppressed	not suppressed	not suppressed	not suppressed
1164413837	M	General/Family Practice	E	2318.0	4728.6	169506.23	133766.0	240.0	not_suppressed	1604.0	3564.7	111635.69	101812.0	not_suppressed	190.0	not_suppressed	286.0	117744.62	not_suppressed	2012.0	50653.59	not_suppressed	20.0	1108.02	not_suppressed	811.0	42741.92	not_suppressed	1507.0	126764.31	not_suppressed	1020.0	104561.26	not_suppressed	1298.0	64944.97	202.0	4864.05	4477.0	36.0	8.71	43.0	1374.44	1266.0	5.0	21.29	72.0	949.08	45.0	suppressed	5.0	0.0	suppressed	5.0	69.0	124.0	116.0	176.0	64.0	1.0274				0	US	WA	Medical Doctor	2.0399482312338226	73.12606988783435	57.70750647109577	not suppressed	not suppressed	not suppressed	not suppressed
1164871703	F	Student	E	395.0	756.7	32200.8	21608.0	87.0	not_suppressed	159.0	345.4	11457.6	9975.0	not_suppressed	45.0	counter suppressed	61.0	17122.3	not_suppressed	329.0	10631.51	suppressed	5.0	0.0	not_suppressed	47.0	4511.03	not_suppressed	348.0	27689.77	not_suppressed	355.0	31709.8	not_suppressed	40.0	491.0	21.0	427.01	387.0	13.0	5.32	5.0	0.0	0.0	5.0	0.0	12.0	184.55	11.0	not suppressed	0.0	0.0	not suppressed	0.0	63.0	40.0	47.0	22.0	65.0	1.461				0	US	ME	DO	1.9156962025316457	81.52101265822785	54.70379746835443	not suppressed	not suppressed	not suppressed	not suppressed
1043274293	M	Otolaryngology	E	2401.0	3530.4	65436.14	96075.0	661.0	not_suppressed	2318.0	3413.4333333000004	63857.55	93102.0	not_suppressed	641.0	not_suppressed	83.0	17796.47	not_suppressed	2318.0	47639.67	not_suppressed	0.0	0.0	not_suppressed	361.0	7389.24	not_suppressed	2040.0	58046.9	not_suppressed	102.0	1501.67	not_suppressed	2299.0	63934.47	18.0	96.0	58.0	17.0	0.75	0.0	0.0	0.0	0.0	0.0	201.0	2216.47	153.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	336.0	325.0	642.0	19.0	1.2825				0	US	FL	Medical Doctor	1.470387338608913	27.253702623906705	40.01457725947522	not suppressed	not suppressed	not suppressed	not suppressed
1306276290	F	Physician Assistant	E	443.0	449.9	6612.77	4007.0	332.0	not_suppressed	358.0	364.0	4477.57	3243.0	not_suppressed	272.0	not_suppressed	30.0	1774.89	not_suppressed	413.0	4837.88	not_suppressed	0.0	0.0	not_suppressed	60.0	885.15	not_suppressed	383.0	5727.62	not_suppressed	107.0	2340.77	not_suppressed	336.0	4272.0	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	213.0	2536.59	193.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	225.0	107.0	259.0	73.0	1.1172				0	US	MA	Physican Assistant	1.0155756207674944	14.9272460496614	9.045146726862303	not suppressed	not suppressed	not suppressed	not suppressed
1710398565	M	Dentist	E	197.0	197.0	1040.85	1608.0	83.0	not_suppressed	110.0	110.0	623.71	964.0	not_suppressed	47.0	not_suppressed	0.0	0.0	counter suppressed	192.0	8144.09	suppressed	5.0	0.0	not_suppressed	82.0	443.11	not_suppressed	115.0	597.74	not_suppressed	153.0	763.97	not_suppressed	44.0	276.88	42.0	138.26	171.0	31.0	21.32	0.0	0.0	0.0	0.0	0.0	83.0	525.27	59.0	not suppressed	0.0	0.0	not suppressed	0.0	63.0	48.0	35.0	21.0	62.0	1.1514				0	US	NJ	Dentist/DDS	1.0	5.283502538071065	8.16243654822335	not suppressed	not suppressed	not suppressed	not suppressed
1184053415	F	Nurse	E	32.0	32.0	691.71	268.0	26.0	counter suppressed	27.0	306.0	13928.695	6920.0	counter suppressed	21.0	suppressed	5.0	17122.3	counter suppressed	27.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	13.0	289.52	not_suppressed	19.0	402.19	suppressed	5.0	7822.22	counter suppressed	27.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	270.39	20.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	73.0	47.0	89.0	40.0	0.7657				0	US	IL	Nurse	1.0	21.6159375	8.375	suppressed	suppressed	suppressed	suppressed
1588692479	M	Internal Medicine	E	2021.0	3359.5	119383.29	97457.0	278.0	not_suppressed	1739.0	2893.8	96866.37	83928.0	not_suppressed	253.0	not_suppressed	325.0	77026.13	not_suppressed	1672.0	41671.01	not_suppressed	24.0	686.15	not_suppressed	588.0	33250.17	not_suppressed	1433.0	86133.12	not_suppressed	514.0	43234.77	not_suppressed	1507.0	76148.52	63.0	997.53	1225.0	33.0	3.12	5.0	0.0	0.0	5.0	0.0	85.0	3121.7	42.0	suppressed	5.0	0.0	suppressed	5.0	76.0	134.0	144.0	224.0	54.0	2.1449				0	US	AZ	Medical Doctor	1.6622958931222167	59.07139534883721	48.22216724393864	not suppressed	not suppressed	not suppressed	not suppressed
1770656365	M	General/Family Practice	E	219.0	321.3	7114.8	7233.0	111.0	not_suppressed	185.0	283.26666667	6783.31	6638.0	not_suppressed	91.0	not_suppressed	24.0	4751.47	not_suppressed	195.0	2363.33	not_suppressed	0.0	0.0	not_suppressed	54.0	1444.15	not_suppressed	165.0	5670.65	not_suppressed	67.0	959.28	not_suppressed	152.0	6155.52	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	47.0	590.46	46.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	79.0	32.0	89.0	22.0	0.969				0	US	VA	Medical Doctor	1.467123287671233	32.487671232876714	33.02739726027397	not suppressed	not suppressed	not suppressed	not suppressed
1770619355	F	Dermatology	E	530.0	621.0	1384464.35	16491.0	98.0	not_suppressed	432.0	505.9	1124800.63	13483.0	not_suppressed	85.0	not_suppressed	90.0	1132725.69	not_suppressed	440.0	251738.66	not_suppressed	0.0	0.0	not_suppressed	131.0	154933.63	not_suppressed	399.0	1229530.72	not_suppressed	158.0	315239.1	not_suppressed	372.0	1069225.25	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	35.0	958.99	20.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	43.0	55.0	80.0	18.0	1.7257				0	US	CA	Medical Doctor	1.1716981132075472	2612.196886792453	31.11509433962264	not suppressed	not suppressed	not suppressed	not suppressed
1215388871	F	Nurse	N	177.0	206.4	17173.12	4390.0	91.0	not_suppressed	123.0	150.6	13566.74	3395.0	not_suppressed	67.0	not_suppressed	52.0	11220.95	not_suppressed	125.0	5952.17	not_suppressed	0.0	0.0	not_suppressed	94.0	9322.21	not_suppressed	83.0	7850.91	not_suppressed	77.0	7603.08	not_suppressed	100.0	9570.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	520.68	39.0	not suppressed	0.0	0.0	not suppressed	0.0	66.0	91.0	0.0	59.0	32.0	1.0437				0	US	GA	Nurse	1.1661016949152543	97.02327683615819	24.80225988700565	not suppressed	not suppressed	not suppressed	not suppressed
1457454647	M	Dermatology	E	103.0	136.5	9306.42	3429.0	45.0	counter suppressed	98.0	306.0	13928.695	6920.0	counter suppressed	40.0	not_suppressed	17.0	5142.69	not_suppressed	86.0	4163.73	not_suppressed	0.0	0.0	not_suppressed	15.0	1971.94	not_suppressed	88.0	7334.48	suppressed	5.0	7822.22	counter suppressed	98.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	77.0	19.0	26.0	45.0	0.0	0.9986				0	US	NJ	DO	1.325242718446602	90.3535922330097	33.29126213592233	not suppressed	not suppressed	not suppressed	not suppressed
1023194800	F	Internal Medicine	E	1132.0	1150.3	29601.76	25046.0	177.0	not_suppressed	909.0	927.16666667	22058.22	19452.0	not_suppressed	155.0	counter suppressed	109.0	17122.3	not_suppressed	1018.0	19830.8	suppressed	5.0	0.0	not_suppressed	246.0	8290.74	not_suppressed	886.0	21311.02	not_suppressed	913.0	22851.07	not_suppressed	219.0	6750.69	162.0	6564.96	2192.0	73.0	14.31	44.0	4218.06	864.0	22.0	27.16	64.0	752.18	44.0	not suppressed	16.0	152.5	suppressed	5.0	79.0	128.0	49.0	40.0	137.0	2.1821				0	US	MT	unknown	1.016166077738516	26.149964664310954	22.125441696113075	not suppressed	not suppressed	not suppressed	not suppressed
1215044128	M	Optometry/Ophthalmology	E	1762.0	2876.9	80607.04	79952.0	286.0	not_suppressed	1631.0	2726.5333333	73564.69	75983.0	not_suppressed	270.0	not_suppressed	386.0	50648.88	not_suppressed	1376.0	29958.16	not_suppressed	0.0	0.0	not_suppressed	912.0	36947.21	not_suppressed	850.0	43659.83	not_suppressed	229.0	15292.79	not_suppressed	1533.0	65314.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	176.0	110.0	247.0	39.0	1.1791				0	US	WI	Medical Doctor	1.6327468785471055	45.74746878547105	45.375709421112376	not suppressed	not suppressed	not suppressed	not suppressed
1972895779	F	General/Family Practice	E	1847.0	3175.8	131303.96	91930.0	121.0	not_suppressed	1464.0	2631.6	111118.01	76484.0	not_suppressed	93.0	not_suppressed	312.0	104825.23	not_suppressed	1521.0	26023.15	not_suppressed	14.0	455.58	not_suppressed	465.0	18397.91	not_suppressed	1382.0	112906.05	not_suppressed	1268.0	97049.13	not_suppressed	579.0	34254.83	115.0	1979.1	2797.0	25.0	6.23	0.0	0.0	0.0	0.0	0.0	25.0	349.55	20.0	not suppressed	13.0	121.89	suppressed	5.0	69.0	77.0	44.0	64.0	57.0	1.7263				0	US	CA	Medical Doctor	1.7194369247428263	71.09039523551705	49.77260422306443	not suppressed	not suppressed	not suppressed	not suppressed
1043260839	M	Psychiatry/Psychology & Neurology	E	13814.0	14790.5	2002125.21	435302.0	722.0	not_suppressed	2296.0	2624.7333333	234355.41	77123.0	not_suppressed	155.0	counter suppressed	1789.0	17122.3	not_suppressed	12020.0	513260.07	suppressed	5.0	0.0	not_suppressed	7878.0	1176996.6	not_suppressed	5936.0	825128.61	not_suppressed	11940.0	1885885.5	not_suppressed	1874.0	116239.71	55.0	2609.6	1497.0	5.0	0.4	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	500.0	177791.23	not suppressed	82.0	55.0	413.0	309.0	140.0	582.0	1.3352				0	US	OH	Medical Doctor	1.070689155928768	144.93450195453886	31.511654842912986	not suppressed	not suppressed	not suppressed	not suppressed
1912974973	F	Nurse	E	18.0	18.0	608.89	492.0	5.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	not_suppressed	0.0	0.0	not_suppressed	18.0	608.89	not_suppressed	0.0	0.0	not_suppressed	0.0	0.0	not_suppressed	18.0	608.89	counter suppressed	13.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	MA	Nurse	1.0	33.82722222222222	27.333333333333332	suppressed	suppressed	suppressed	suppressed
1619233525	M	Nurse	E	423.0	427.0	3957.42	3314.0	231.0	not_suppressed	180.0	180.0	1705.25	1274.0	not_suppressed	110.0	not_suppressed	24.0	630.4	not_suppressed	399.0	3327.02	not_suppressed	0.0	0.0	not_suppressed	171.0	1765.19	not_suppressed	252.0	2192.23	not_suppressed	284.0	2849.1	not_suppressed	139.0	1108.32	103.0	475.44	273.0	97.0	24.35	0.0	0.0	0.0	0.0	0.0	130.0	1190.49	104.0	not suppressed	0.0	0.0	not suppressed	0.0	61.0	145.0	86.0	104.0	127.0	1.7597				0	US	MO	Nurse	1.0094562647754137	9.355602836879433	7.83451536643026	not suppressed	not suppressed	not suppressed	not suppressed
1215319579	F	Physical Medicine	E	49.0	52.5	2468.78	1452.0	14.0	counter suppressed	44.0	306.0	13928.695	6920.0	counter suppressed	9.0	suppressed	5.0	17122.3	counter suppressed	44.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	0.0	0.0	not_suppressed	49.0	2468.78	not_suppressed	17.0	602.34	not_suppressed	32.0	1866.44	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	73.0	47.0	89.0	40.0	1.0757				0	US	MD	unknown	1.0714285714285714	50.38326530612245	29.632653061224488	suppressed	suppressed	suppressed	suppressed
1104246727	F	Nurse	E	2256.0	3495.8	119255.09	99729.0	181.0	not_suppressed	1828.0	2909.7666667	105202.7	82990.0	not_suppressed	159.0	not_suppressed	333.0	77695.6	not_suppressed	1901.0	40674.33	not_suppressed	22.0	885.16	not_suppressed	251.0	16590.16	not_suppressed	2005.0	102664.93	not_suppressed	614.0	15085.23	not_suppressed	1642.0	104169.86	143.0	5659.93	4063.0	27.0	6.34	26.0	3572.2	758.0	5.0	18.18	72.0	1764.74	47.0	suppressed	5.0	0.0	suppressed	5.0	72.0	135.0	46.0	167.0	14.0	0.8213				0	US	NH	Nurse	1.5495567375886525	52.861298758865246	44.2061170212766	not suppressed	not suppressed	not suppressed	not suppressed
1740659168	M	Internal Medicine	E	262.0	339.9	18297.24	9517.0	51.0	not_suppressed	170.0	239.93333333	7350.66	6700.0	not_suppressed	30.0	counter suppressed	34.0	17122.3	not_suppressed	223.0	4991.54	suppressed	5.0	0.0	not_suppressed	77.0	9068.04	not_suppressed	185.0	9229.2	not_suppressed	139.0	11327.14	not_suppressed	123.0	6970.1	11.0	675.0	256.0	5.0	4.2	5.0	0.0	0.0	5.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	29.0	22.0	28.0	23.0	2.0537				0	US	PA	unknown	1.297328244274809	69.83679389312978	36.32442748091603	not suppressed	not suppressed	not suppressed	not suppressed
1972964211	M	Nurse	E	13.0	13.0	355.32	232.0	13.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	not_suppressed	0.0	0.0	not_suppressed	13.0	355.32	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	suppressed	5.0	11189.15	suppressed	5.0	7822.22	counter suppressed	8.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	67.0	73.0	47.0	89.0	40.0	1.0046				0	US	WV	Nurse	1.0	27.33230769230769	17.846153846153847	suppressed	suppressed	suppressed	suppressed
1457363186	F	Obstetrics & Gynecology	E	205.0	215.0	12829.42	3792.0	81.0	not_suppressed	182.0	190.0	12220.74	3418.0	counter suppressed	76.0	not_suppressed	39.0	5187.43	not_suppressed	166.0	7641.99	not_suppressed	0.0	0.0	not_suppressed	109.0	7778.88	not_suppressed	96.0	5050.54	not_suppressed	145.0	8017.33	not_suppressed	60.0	4812.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	537.06	29.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	81.0	0.0	34.0	47.0	0.8342				0	US	NY	DO	1.048780487804878	62.58253658536585	18.497560975609755	not suppressed	not suppressed	not suppressed	not suppressed
1013398999	F	Student	E	355.0	529.9	39626.8	15163.0	53.0	not_suppressed	220.0	325.5	26881.96	9428.0	not_suppressed	25.0	counter suppressed	81.0	17122.3	not_suppressed	269.0	3637.67	suppressed	5.0	0.0	not_suppressed	176.0	13221.55	not_suppressed	179.0	26405.25	not_suppressed	284.0	38767.9	not_suppressed	71.0	858.9	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	suppressed	5.0	0.0	suppressed	5.0	60.0	36.0	17.0	89.0	40.0	1.4674				0	US	MA	MBBS	1.4926760563380281	111.62478873239438	42.712676056338026	not suppressed	not suppressed	suppressed	suppressed
1447200282	M	Urology	N	27.0	47.2	7344.06	1305.0	5.0	not_suppressed	15.0	35.0	3418.89	940.0	suppressed	5.0	not_suppressed	16.0	7162.42	not_suppressed	11.0	181.64	not_suppressed	0.0	0.0	not_suppressed	0.0	0.0	not_suppressed	27.0	7344.06	not_suppressed	12.0	3925.17	not_suppressed	15.0	3418.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	KS	DO	1.7481481481481482	272.00222222222226	48.333333333333336	suppressed	suppressed	suppressed	suppressed
